rec_device_id,channel,timestamp,value
1,14,2023-12-18 06:23:22.003245678,43.84454387087267
1,14,2023-12-18 06:23:22.009246879,26.94217852299023
3,10,2023-12-18 06:23:22.015248079,24.259011432505034
3,8,2023-12-18 06:23:22.021249279,41.65690354393847
1,8,2023-12-18 06:23:22.027250479,22.485357881496725
2,14,2023-12-18 06:23:22.033251680,34.447986538386225
1,14,2023-12-18 06:23:22.039252880,22.255096002791394
2,10,2023-12-18 06:23:22.045254080,22.411041406255542
2,14,2023-12-18 06:23:22.051255280,33.0993052843734
3,8,2023-12-18 06:23:22.057256481,27.528460978289104
3,12,2023-12-18 06:23:22.063257681,28.630230086435116
1,14,2023-12-18 06:23:22.069258881,42.17637085756809
3,8,2023-12-18 06:23:22.075260081,34.996423525872736
3,12,2023-12-18 06:23:22.081261282,27.41327222043049
1,14,2023-12-18 06:23:22.087262482,35.79333200704741
2,12,2023-12-18 06:23:22.093263682,34.39252465017344
2,14,2023-12-18 06:23:22.099264882,39.850536130142075
3,12,2023-12-18 06:23:22.105266083,48.414444905213095
2,10,2023-12-18 06:23:22.111267283,29.176109719657568
3,12,2023-12-18 06:23:22.117268483,22.546307809627297
3,12,2023-12-18 06:23:22.123269683,23.619906254328804
1,10,2023-12-18 06:23:22.129270883,47.144560036855474
3,10,2023-12-18 06:23:22.135272084,46.04710260393879
1,12,2023-12-18 06:23:22.141273284,29.405047176844242
2,12,2023-12-18 06:23:22.147274484,26.56011945642038
3,12,2023-12-18 06:23:22.153275684,23.50059690215832
3,8,2023-12-18 06:23:22.159276885,25.560784866124948
3,12,2023-12-18 06:23:22.165278085,25.26533967541745
1,8,2023-12-18 06:23:22.171279285,47.21156814528497
3,8,2023-12-18 06:23:22.177280485,47.337807454387985
2,8,2023-12-18 06:23:22.183281686,28.223815495155
2,12,2023-12-18 06:23:22.189282886,32.254028977621054
2,10,2023-12-18 06:23:22.195284086,24.57515272606202
3,12,2023-12-18 06:23:22.201285286,37.960216805633266
1,12,2023-12-18 06:23:22.207286487,45.23796411542193
3,8,2023-12-18 06:23:22.213287687,43.62160475264187
1,10,2023-12-18 06:23:22.219288887,25.689190787744252
3,12,2023-12-18 06:23:22.225290087,35.351492884428396
1,12,2023-12-18 06:23:22.231291288,21.848877312159313
2,8,2023-12-18 06:23:22.237292488,45.45958387520273
1,10,2023-12-18 06:23:22.243293688,46.778527326086405
3,8,2023-12-18 06:23:22.249294888,36.17820893066485
1,12,2023-12-18 06:23:22.255296089,20.863384816143117
3,10,2023-12-18 06:23:22.261297289,21.98532213512013
3,14,2023-12-18 06:23:22.267298489,22.633172198709158
3,14,2023-12-18 06:23:22.273299689,35.787196589561134
3,8,2023-12-18 06:23:22.279300889,27.65165890382474
2,8,2023-12-18 06:23:22.285302090,30.72553942460156
2,10,2023-12-18 06:23:22.291303290,39.54575133201688
2,8,2023-12-18 06:23:22.297304490,34.35245803450124
1,12,2023-12-18 06:23:22.303305690,34.23293697361784
1,8,2023-12-18 06:23:22.309306891,39.62880603390542
2,14,2023-12-18 06:23:22.315308091,35.23157566971307
3,14,2023-12-18 06:23:22.321309291,32.398853582558715
1,14,2023-12-18 06:23:22.327310491,45.3503116221148
2,14,2023-12-18 06:23:22.333311692,32.68567926032621
1,14,2023-12-18 06:23:22.339312892,36.549268947684865
2,8,2023-12-18 06:23:22.345314092,34.499245897607736
1,12,2023-12-18 06:23:22.351315292,37.35258462745398
3,8,2023-12-18 06:23:22.357316493,27.18887202271531
1,12,2023-12-18 06:23:22.363317693,24.97200061902895
3,12,2023-12-18 06:23:22.369318893,39.16158591135262
1,12,2023-12-18 06:23:22.375320093,40.83309602177834
1,10,2023-12-18 06:23:22.381321294,41.95030296815968
3,10,2023-12-18 06:23:22.387322494,30.013894820985453
3,8,2023-12-18 06:23:22.393323694,31.607801297286684
2,12,2023-12-18 06:23:22.399324894,31.298625171708597
2,14,2023-12-18 06:23:22.405326095,44.03846552409247
1,12,2023-12-18 06:23:22.411327295,21.187137173403347
1,10,2023-12-18 06:23:22.417328495,40.99705308772279
1,8,2023-12-18 06:23:22.423329695,27.052314201325636
2,8,2023-12-18 06:23:22.429330895,27.89647653869393
1,14,2023-12-18 06:23:22.435332096,38.48490219986477
2,8,2023-12-18 06:23:22.441333296,45.23261850246793
2,8,2023-12-18 06:23:22.447334496,28.184849330996187
3,8,2023-12-18 06:23:22.453335696,46.96936886863011
3,14,2023-12-18 06:23:22.459336897,29.7430649208046
1,12,2023-12-18 06:23:22.465338097,27.14818919578467
3,12,2023-12-18 06:23:22.471339297,43.08979989842125
2,10,2023-12-18 06:23:22.477340497,24.2728536256465
3,8,2023-12-18 06:23:22.483341698,48.14459148906626
3,10,2023-12-18 06:23:22.489342898,21.70811764967871
2,10,2023-12-18 06:23:22.495344098,24.594020754873085
1,14,2023-12-18 06:23:22.501345298,30.86151510109323
3,10,2023-12-18 06:23:22.507346499,38.28935649140409
3,10,2023-12-18 06:23:22.513347699,47.06596735345117
3,12,2023-12-18 06:23:22.519348899,33.08768751461919
3,14,2023-12-18 06:23:22.525350099,36.498168889507426
2,10,2023-12-18 06:23:22.531351300,31.413783362369813
2,10,2023-12-18 06:23:22.537352500,21.699002199902893
3,14,2023-12-18 06:23:22.543353700,47.09308623133386
1,14,2023-12-18 06:23:22.549354900,48.15575152477754
2,14,2023-12-18 06:23:22.555356101,22.709438457781808
3,8,2023-12-18 06:23:22.561357301,38.90984120352037
3,10,2023-12-18 06:23:22.567358501,30.339878201906384
3,14,2023-12-18 06:23:22.573359701,21.818032744221647
1,12,2023-12-18 06:23:22.579360901,38.24866870221511
2,8,2023-12-18 06:23:22.585362102,26.629252596369575
3,8,2023-12-18 06:23:22.591363302,46.824458146620465
3,14,2023-12-18 06:23:22.597364502,27.58338966615151
2,8,2023-12-18 06:23:22.603365702,29.682061532071284
2,14,2023-12-18 06:23:22.609366903,30.53320988428861
3,8,2023-12-18 06:23:22.615368103,32.38798323897504
2,14,2023-12-18 06:23:22.621369303,45.453388436473745
1,8,2023-12-18 06:23:22.627370503,29.737744907837588
3,10,2023-12-18 06:23:22.633371704,22.417664264428918
2,14,2023-12-18 06:23:22.639372904,41.675845370757074
3,8,2023-12-18 06:23:22.645374104,39.850135284287774
1,8,2023-12-18 06:23:22.651375304,48.432467829423345
3,12,2023-12-18 06:23:22.657376505,30.867927910606802
1,14,2023-12-18 06:23:22.663377705,41.9574422279931
1,14,2023-12-18 06:23:22.669378905,20.007743323639964
2,12,2023-12-18 06:23:22.675380105,34.39775846062087
3,8,2023-12-18 06:23:22.681381306,24.215970763115493
2,12,2023-12-18 06:23:22.687382506,43.63321283222086
2,12,2023-12-18 06:23:22.693383706,30.842646971984436
2,12,2023-12-18 06:23:22.699384906,30.122653246643086
3,12,2023-12-18 06:23:22.705386107,33.92411269497036
2,10,2023-12-18 06:23:22.711387307,26.69231702192553
1,12,2023-12-18 06:23:22.717388507,48.60981375307354
2,14,2023-12-18 06:23:22.723389707,34.381137621365006
2,12,2023-12-18 06:23:22.729390907,36.79568149564167
1,8,2023-12-18 06:23:22.735392108,37.17271700529352
3,14,2023-12-18 06:23:22.741393308,32.47652929405396
2,8,2023-12-18 06:23:22.747394508,34.5180841579878
3,14,2023-12-18 06:23:22.753395708,24.143117451876464
2,8,2023-12-18 06:23:22.759396909,29.03911524861036
2,12,2023-12-18 06:23:22.765398109,48.43014560753951
3,14,2023-12-18 06:23:22.771399309,44.31823745208308
1,10,2023-12-18 06:23:22.777400509,44.485674605373525
2,10,2023-12-18 06:23:22.783401710,21.30682862376151
1,8,2023-12-18 06:23:22.789402910,38.36907508667747
2,10,2023-12-18 06:23:22.795404110,28.732668612939953
3,10,2023-12-18 06:23:22.801405310,45.95059636728374
3,10,2023-12-18 06:23:22.807406511,42.939340469550814
3,10,2023-12-18 06:23:22.813407711,41.277251049667626
1,14,2023-12-18 06:23:22.819408911,33.5214398214334
1,14,2023-12-18 06:23:22.825410111,31.423095591104953
1,10,2023-12-18 06:23:22.831411312,29.60621400569383
3,12,2023-12-18 06:23:22.837412512,22.35181275997453
1,12,2023-12-18 06:23:22.843413712,25.563946759343608
1,14,2023-12-18 06:23:22.849414912,23.124508260708275
1,12,2023-12-18 06:23:22.855416113,46.10302577069192
3,8,2023-12-18 06:23:22.861417313,46.500145637567876
1,14,2023-12-18 06:23:22.867418513,33.04781966827806
1,12,2023-12-18 06:23:22.873419713,48.042339556306935
3,8,2023-12-18 06:23:22.879420913,48.96513539970248
3,12,2023-12-18 06:23:22.885422114,48.30801193999949
3,10,2023-12-18 06:23:22.891423314,37.85452692073729
1,8,2023-12-18 06:23:22.897424514,37.45448555374568
1,14,2023-12-18 06:23:22.903425714,39.92586009391873
1,12,2023-12-18 06:23:22.909426915,36.91900666088993
3,8,2023-12-18 06:23:22.915428115,25.79771474373317
1,12,2023-12-18 06:23:22.921429315,23.69700840888087
3,8,2023-12-18 06:23:22.927430515,34.05069968431549
3,10,2023-12-18 06:23:22.933431716,46.51269149322628
2,12,2023-12-18 06:23:22.939432916,26.36027174675786
1,14,2023-12-18 06:23:22.945434116,36.524612015972494
3,8,2023-12-18 06:23:22.951435316,20.83846888244247
1,8,2023-12-18 06:23:22.957436517,23.655978501491397
2,8,2023-12-18 06:23:22.963437717,32.39926030009081
3,8,2023-12-18 06:23:22.969438917,49.36992634186099
2,8,2023-12-18 06:23:22.975440117,43.75194171902145
2,8,2023-12-18 06:23:22.981441318,44.66818008100975
2,8,2023-12-18 06:23:22.987442518,25.396839491516257
1,8,2023-12-18 06:23:22.993443718,37.13649560065531
2,8,2023-12-18 06:23:22.999444918,46.73115287261817
3,14,2023-12-18 06:23:23.005446119,47.68562950761236
2,8,2023-12-18 06:23:23.011447319,20.58037612510168
2,14,2023-12-18 06:23:23.017448519,35.42120483837628
1,14,2023-12-18 06:23:23.023449719,43.286790033636336
2,8,2023-12-18 06:23:23.029450919,38.174460672642944
2,8,2023-12-18 06:23:23.035452120,28.37299064801312
1,8,2023-12-18 06:23:23.041453320,48.054486566215644
3,10,2023-12-18 06:23:23.047454520,46.896177778550424
1,10,2023-12-18 06:23:23.053455720,45.23014771338261
1,8,2023-12-18 06:23:23.059456921,46.92092380172727
2,8,2023-12-18 06:23:23.065458121,42.493330537132515
2,14,2023-12-18 06:23:23.071459321,25.52351186531419
2,10,2023-12-18 06:23:23.077460521,28.65746460603549
1,14,2023-12-18 06:23:23.083461722,42.22417937841102
3,8,2023-12-18 06:23:23.089462922,36.23831091829707
2,14,2023-12-18 06:23:23.095464122,20.45670708941848
1,8,2023-12-18 06:23:23.101465322,22.108435862500233
1,10,2023-12-18 06:23:23.107466523,38.010385429177205
1,14,2023-12-18 06:23:23.113467723,45.08715301328759
1,14,2023-12-18 06:23:23.119468923,47.29804034327417
1,8,2023-12-18 06:23:23.125470123,40.336642112896385
3,12,2023-12-18 06:23:23.131471324,48.878371542583025
1,8,2023-12-18 06:23:23.137472524,26.6367985917681
1,14,2023-12-18 06:23:23.143473724,49.263043443429666
3,14,2023-12-18 06:23:23.149474924,42.05767297565626
1,12,2023-12-18 06:23:23.155476125,48.50928784538604
1,10,2023-12-18 06:23:23.161477325,29.236545511808863
3,12,2023-12-18 06:23:23.167478525,35.68428479040441
3,8,2023-12-18 06:23:23.173479725,23.994197110224036
2,10,2023-12-18 06:23:23.179480925,32.385524427436565
2,8,2023-12-18 06:23:23.185482126,21.66104460019242
3,12,2023-12-18 06:23:23.191483326,29.16498535170612
1,12,2023-12-18 06:23:23.197484526,22.347915667281335
1,10,2023-12-18 06:23:23.203485726,30.24326535512069
1,10,2023-12-18 06:23:23.209486927,25.441964348585174
2,8,2023-12-18 06:23:23.215488127,27.60497464640065
1,14,2023-12-18 06:23:23.221489327,32.114315586600476
1,8,2023-12-18 06:23:23.227490527,35.113934766721115
2,10,2023-12-18 06:23:23.233491728,43.7377815982864
3,14,2023-12-18 06:23:23.239492928,24.517918556817595
2,10,2023-12-18 06:23:23.245494128,29.158881277182783
1,14,2023-12-18 06:23:23.251495328,45.55387864810533
1,14,2023-12-18 06:23:23.257496529,25.78401455899518
1,12,2023-12-18 06:23:23.263497729,30.07094495942693
1,10,2023-12-18 06:23:23.269498929,22.23167260767832
3,12,2023-12-18 06:23:23.275500129,28.56353754253037
1,10,2023-12-18 06:23:23.281501330,35.71665628354296
1,10,2023-12-18 06:23:23.287502530,20.967302946958554
2,10,2023-12-18 06:23:23.293503730,40.50754678712126
2,12,2023-12-18 06:23:23.299504930,33.00413728028049
3,12,2023-12-18 06:23:23.305506131,26.25690585400568
1,12,2023-12-18 06:23:23.311507331,23.959993403169058
3,10,2023-12-18 06:23:23.317508531,35.014240529589195
1,14,2023-12-18 06:23:23.323509731,38.45572428647342
3,12,2023-12-18 06:23:23.329510931,38.45595401194314
2,8,2023-12-18 06:23:23.335512132,47.73607214275805
2,8,2023-12-18 06:23:23.341513332,32.47718180593473
1,8,2023-12-18 06:23:23.347514532,39.37980688704608
1,8,2023-12-18 06:23:23.353515732,34.68496053110902
1,12,2023-12-18 06:23:23.359516933,30.195359237127562
1,12,2023-12-18 06:23:23.365518133,27.856023763107675
1,14,2023-12-18 06:23:23.371519333,34.32614241492885
1,14,2023-12-18 06:23:23.377520533,38.0243075806156
3,10,2023-12-18 06:23:23.383521734,34.14161772725674
3,14,2023-12-18 06:23:23.389522934,44.1867497447697
1,12,2023-12-18 06:23:23.395524134,41.98097156882312
2,14,2023-12-18 06:23:23.401525334,44.395514912677534
2,8,2023-12-18 06:23:23.407526535,35.38745951286101
3,12,2023-12-18 06:23:23.413527735,24.621990789513195
2,10,2023-12-18 06:23:23.419528935,40.684695947616056
1,10,2023-12-18 06:23:23.425530135,39.18254645387205
1,14,2023-12-18 06:23:23.431531336,46.66231547225043
2,10,2023-12-18 06:23:23.437532536,45.63106762736281
3,8,2023-12-18 06:23:23.443533736,43.6146109031705
3,10,2023-12-18 06:23:23.449534936,21.682216981192372
3,10,2023-12-18 06:23:23.455536137,44.390394271301936
3,12,2023-12-18 06:23:23.461537337,35.15955231590999
1,8,2023-12-18 06:23:23.467538537,25.999345725617797
3,8,2023-12-18 06:23:23.473539737,36.48055119010758
2,14,2023-12-18 06:23:23.479540937,45.320007107503514
2,10,2023-12-18 06:23:23.485542138,25.39582845824207
2,10,2023-12-18 06:23:23.491543338,39.35639386205874
2,8,2023-12-18 06:23:23.497544538,39.39639778362912
2,14,2023-12-18 06:23:23.503545738,23.759713491187146
3,8,2023-12-18 06:23:23.509546939,31.088549770680743
1,14,2023-12-18 06:23:23.515548139,22.609455911515855
2,14,2023-12-18 06:23:23.521549339,23.190007830924927
1,12,2023-12-18 06:23:23.527550539,20.421404770373144
1,12,2023-12-18 06:23:23.533551740,23.45119589838729
3,14,2023-12-18 06:23:23.539552940,28.371902584134343
2,12,2023-12-18 06:23:23.545554140,47.82048488625996
1,10,2023-12-18 06:23:23.551555340,20.497228357624916
1,10,2023-12-18 06:23:23.557556541,33.746721258907485
1,12,2023-12-18 06:23:23.563557741,24.406569216933427
3,14,2023-12-18 06:23:23.569558941,35.098134722235926
2,8,2023-12-18 06:23:23.575560141,23.887744580749175
1,8,2023-12-18 06:23:23.581561342,32.65776482922951
3,10,2023-12-18 06:23:23.587562542,47.05227061186312
1,12,2023-12-18 06:23:23.593563742,33.87999679973379
1,10,2023-12-18 06:23:23.599564942,43.7458872956107
3,14,2023-12-18 06:23:23.605566143,20.65533019967004
1,14,2023-12-18 06:23:23.611567343,45.06995178967693
3,10,2023-12-18 06:23:23.617568543,20.342307358491087
1,10,2023-12-18 06:23:23.623569743,46.745014329493515
2,10,2023-12-18 06:23:23.629570943,39.40035437979854
3,14,2023-12-18 06:23:23.635572144,30.096417052607162
1,14,2023-12-18 06:23:23.641573344,42.50183124021801
3,10,2023-12-18 06:23:23.647574544,33.203372553032835
1,14,2023-12-18 06:23:23.653575744,27.38545184879316
3,14,2023-12-18 06:23:23.659576945,43.148222016666786
2,8,2023-12-18 06:23:23.665578145,21.130906741427566
2,12,2023-12-18 06:23:23.671579345,44.95918938453872
3,12,2023-12-18 06:23:23.677580545,22.272616522929184
3,10,2023-12-18 06:23:23.683581746,42.86574283367705
2,12,2023-12-18 06:23:23.689582946,35.074335779339094
3,14,2023-12-18 06:23:23.695584146,41.194534702541645
3,8,2023-12-18 06:23:23.701585346,38.84481253752098
3,8,2023-12-18 06:23:23.707586547,29.78030273379363
1,10,2023-12-18 06:23:23.713587747,37.693661929799575
3,10,2023-12-18 06:23:23.719588947,31.638704240178225
2,12,2023-12-18 06:23:23.725590147,37.92181860131656
1,14,2023-12-18 06:23:23.731591348,39.41975880476933
2,10,2023-12-18 06:23:23.737592548,39.09520071383173
3,14,2023-12-18 06:23:23.743593748,31.632036441695753
1,12,2023-12-18 06:23:23.749594948,27.577019030650156
1,10,2023-12-18 06:23:23.755596149,28.133156073695247
3,10,2023-12-18 06:23:23.761597349,37.48671788277079
3,10,2023-12-18 06:23:23.767598549,26.258975162641455
3,10,2023-12-18 06:23:23.773599749,27.096958598232668
3,10,2023-12-18 06:23:23.779600949,31.940311682159074
1,10,2023-12-18 06:23:23.785602150,47.417400663746946
1,10,2023-12-18 06:23:23.791603350,46.52673452269118
2,12,2023-12-18 06:23:23.797604550,30.10150128932064
1,8,2023-12-18 06:23:23.803605750,24.723513496034037
2,14,2023-12-18 06:23:23.809606951,42.335998007742305
2,10,2023-12-18 06:23:23.815608151,44.04102509836612
2,14,2023-12-18 06:23:23.821609351,27.888133710155717
1,12,2023-12-18 06:23:23.827610551,35.397426514969254
1,10,2023-12-18 06:23:23.833611752,32.06787267237327
1,10,2023-12-18 06:23:23.839612952,36.39369249069213
2,14,2023-12-18 06:23:23.845614152,39.22414722149834
3,12,2023-12-18 06:23:23.851615352,35.56440849143891
3,8,2023-12-18 06:23:23.857616553,34.85191609756758
3,14,2023-12-18 06:23:23.863617753,22.754546226001015
2,8,2023-12-18 06:23:23.869618953,44.273651454967165
2,12,2023-12-18 06:23:23.875620153,21.85695354510761
1,10,2023-12-18 06:23:23.881621354,41.89317567139357
3,10,2023-12-18 06:23:23.887622554,31.972248107811073
3,14,2023-12-18 06:23:23.893623754,48.15428622091897
3,8,2023-12-18 06:23:23.899624954,42.006934072802615
3,8,2023-12-18 06:23:23.905626155,31.08272580097323
3,8,2023-12-18 06:23:23.911627355,33.763586105604105
2,14,2023-12-18 06:23:23.917628555,33.93291535362306
3,10,2023-12-18 06:23:23.923629755,45.419703969506024
3,12,2023-12-18 06:23:23.929630955,49.37131763828644
3,10,2023-12-18 06:23:23.935632156,27.300186795542324
2,8,2023-12-18 06:23:23.941633356,48.802447832925765
2,10,2023-12-18 06:23:23.947634556,35.387761164117755
2,10,2023-12-18 06:23:23.953635756,41.10211229834415
3,12,2023-12-18 06:23:23.959636957,37.80644524726697
2,10,2023-12-18 06:23:23.965638157,39.641949041731095
3,14,2023-12-18 06:23:23.971639357,49.82545656469321
2,14,2023-12-18 06:23:23.977640557,31.2682448104911
1,10,2023-12-18 06:23:23.983641758,35.387350120948184
2,14,2023-12-18 06:23:23.989642958,21.551618703893475
3,14,2023-12-18 06:23:23.995644158,27.669578707564256
2,10,2023-12-18 06:23:24.001645358,21.795081565039933
2,8,2023-12-18 06:23:24.007646559,45.1139271039356
1,12,2023-12-18 06:23:24.013647759,44.912663639322304
3,8,2023-12-18 06:23:24.019648959,34.60401466434617
1,14,2023-12-18 06:23:24.025650159,46.55611679558885
1,12,2023-12-18 06:23:24.031651360,21.068950903157305
2,10,2023-12-18 06:23:24.037652560,24.24100514670411
3,12,2023-12-18 06:23:24.043653760,27.060816394586276
2,8,2023-12-18 06:23:24.049654960,34.62482204261119
1,8,2023-12-18 06:23:24.055656161,49.884122525271394
1,10,2023-12-18 06:23:24.061657361,26.755126261991645
2,10,2023-12-18 06:23:24.067658561,48.5727810427972
1,8,2023-12-18 06:23:24.073659761,49.387639200281754
3,12,2023-12-18 06:23:24.079660961,36.5573158441434
3,10,2023-12-18 06:23:24.085662162,39.83995169460839
2,14,2023-12-18 06:23:24.091663362,40.851856908151944
2,14,2023-12-18 06:23:24.097664562,44.65329189280361
1,10,2023-12-18 06:23:24.103665762,35.681094870759566
2,14,2023-12-18 06:23:24.109666963,30.29641227344155
3,12,2023-12-18 06:23:24.115668163,25.057669633874518
1,12,2023-12-18 06:23:24.121669363,43.71290578545815
2,8,2023-12-18 06:23:24.127670563,41.392986063643576
3,10,2023-12-18 06:23:24.133671764,32.285183096484175
2,14,2023-12-18 06:23:24.139672964,29.822667904437367
1,10,2023-12-18 06:23:24.145674164,45.64790886947925
2,14,2023-12-18 06:23:24.151675364,40.74948487027288
1,12,2023-12-18 06:23:24.157676565,43.627862862009266
3,8,2023-12-18 06:23:24.163677765,28.824862676342985
2,14,2023-12-18 06:23:24.169678965,22.58825202066135
2,8,2023-12-18 06:23:24.175680165,44.98718598751425
2,14,2023-12-18 06:23:24.181681366,42.840275483024854
2,10,2023-12-18 06:23:24.187682566,32.083550556626946
2,14,2023-12-18 06:23:24.193683766,36.462356418413464
3,14,2023-12-18 06:23:24.199684966,42.263897331783085
3,14,2023-12-18 06:23:24.205686167,43.967350496860725
3,8,2023-12-18 06:23:24.211687367,33.261326626702186
3,8,2023-12-18 06:23:24.217688567,25.95265688963724
3,10,2023-12-18 06:23:24.223689767,45.694558446155
1,14,2023-12-18 06:23:24.229690967,44.57417063999834
3,8,2023-12-18 06:23:24.235692168,48.927745030492034
2,14,2023-12-18 06:23:24.241693368,44.70696334203062
3,8,2023-12-18 06:23:24.247694568,36.10729283879897
2,8,2023-12-18 06:23:24.253695768,30.09467216743025
3,14,2023-12-18 06:23:24.259696969,27.745676414538696
2,8,2023-12-18 06:23:24.265698169,20.26624127996638
2,12,2023-12-18 06:23:24.271699369,30.807917324526734
1,12,2023-12-18 06:23:24.277700569,29.770535996003247
2,10,2023-12-18 06:23:24.283701770,42.30086240508006
2,8,2023-12-18 06:23:24.289702970,36.55698397965155
3,14,2023-12-18 06:23:24.295704170,44.6395990458275
2,14,2023-12-18 06:23:24.301705370,28.342720737545072
3,10,2023-12-18 06:23:24.307706571,29.80167476459547
2,12,2023-12-18 06:23:24.313707771,21.345958080974142
3,12,2023-12-18 06:23:24.319708971,21.000080497603413
2,12,2023-12-18 06:23:24.325710171,31.599794388532032
2,10,2023-12-18 06:23:24.331711372,30.96839444282812
2,12,2023-12-18 06:23:24.337712572,25.350642620202507
3,8,2023-12-18 06:23:24.343713772,45.55887286230162
3,10,2023-12-18 06:23:24.349714972,41.817251683661524
3,12,2023-12-18 06:23:24.355716173,39.270863349616135
2,14,2023-12-18 06:23:24.361717373,25.143770336710304
2,8,2023-12-18 06:23:24.367718573,48.80394360893342
1,8,2023-12-18 06:23:24.373719773,21.65019813047072
1,14,2023-12-18 06:23:24.379720973,21.46394023932618
1,14,2023-12-18 06:23:24.385722174,39.85513999834339
3,10,2023-12-18 06:23:24.391723374,30.864103682035626
2,12,2023-12-18 06:23:24.397724574,35.011213665256776
3,10,2023-12-18 06:23:24.403725774,38.16421172854625
1,12,2023-12-18 06:23:24.409726975,35.662096606430396
1,8,2023-12-18 06:23:24.415728175,23.276959158410556
2,12,2023-12-18 06:23:24.421729375,37.89259311241863
2,8,2023-12-18 06:23:24.427730575,41.38242565352371
2,10,2023-12-18 06:23:24.433731776,33.36357827568216
1,10,2023-12-18 06:23:24.439732976,44.945188205392924
3,14,2023-12-18 06:23:24.445734176,43.940597835737464
3,14,2023-12-18 06:23:24.451735376,33.27476050628893
3,12,2023-12-18 06:23:24.457736577,25.65794764694343
3,8,2023-12-18 06:23:24.463737777,45.57858086765792
2,14,2023-12-18 06:23:24.469738977,23.473777534763176
1,10,2023-12-18 06:23:24.475740177,20.172015301933143
1,8,2023-12-18 06:23:24.481741378,43.83737366074084
1,12,2023-12-18 06:23:24.487742578,25.788695981336527
1,10,2023-12-18 06:23:24.493743778,25.49767175301478
3,8,2023-12-18 06:23:24.499744978,20.34165526978905
3,10,2023-12-18 06:23:24.505746179,47.04417647703851
3,12,2023-12-18 06:23:24.511747379,22.019801781724087
3,10,2023-12-18 06:23:24.517748579,35.68593805980748
2,10,2023-12-18 06:23:24.523749779,44.68445086322613
2,10,2023-12-18 06:23:24.529750979,25.39405358327022
3,12,2023-12-18 06:23:24.535752180,26.18493791563114
3,12,2023-12-18 06:23:24.541753380,38.14259883969507
1,14,2023-12-18 06:23:24.547754580,21.922596864595494
3,12,2023-12-18 06:23:24.553755780,48.07795048049401
3,14,2023-12-18 06:23:24.559756981,24.93033273704641
3,10,2023-12-18 06:23:24.565758181,32.967693863957834
2,14,2023-12-18 06:23:24.571759381,47.4848215029763
1,8,2023-12-18 06:23:24.577760581,40.94226029761667
2,10,2023-12-18 06:23:24.583761782,41.203352100697586
3,10,2023-12-18 06:23:24.589762982,31.96515291346819
1,12,2023-12-18 06:23:24.595764182,34.21422812322726
2,14,2023-12-18 06:23:24.601765382,27.166148226534652
2,14,2023-12-18 06:23:24.607766583,23.253508593458054
3,12,2023-12-18 06:23:24.613767783,37.20141279865307
3,8,2023-12-18 06:23:24.619768983,47.93745298343947
1,8,2023-12-18 06:23:24.625770183,41.004621826846176
3,14,2023-12-18 06:23:24.631771384,30.337903799657916
1,12,2023-12-18 06:23:24.637772584,47.9529468527506
2,14,2023-12-18 06:23:24.643773784,25.678891012841504
2,14,2023-12-18 06:23:24.649774984,41.001410713068694
3,12,2023-12-18 06:23:24.655776185,46.555539253097734
2,14,2023-12-18 06:23:24.661777385,23.434144332472137
1,12,2023-12-18 06:23:24.667778585,46.65272337615559
3,8,2023-12-18 06:23:24.673779785,31.638082781571406
1,12,2023-12-18 06:23:24.679780985,37.126032130414124
1,10,2023-12-18 06:23:24.685782186,28.59457803323107
1,8,2023-12-18 06:23:24.691783386,45.958501002036414
2,10,2023-12-18 06:23:24.697784586,49.86086980482978
3,14,2023-12-18 06:23:24.703785786,46.61737611448981
3,12,2023-12-18 06:23:24.709786987,49.95220959053361
2,10,2023-12-18 06:23:24.715788187,33.62107974147835
1,12,2023-12-18 06:23:24.721789387,49.98975165791997
2,10,2023-12-18 06:23:24.727790587,24.00636537510021
3,14,2023-12-18 06:23:24.733791788,27.655902015507465
3,14,2023-12-18 06:23:24.739792988,48.13940543219737
1,14,2023-12-18 06:23:24.745794188,44.1762529860722
2,10,2023-12-18 06:23:24.751795388,35.65080586203587
1,12,2023-12-18 06:23:24.757796589,28.45948714502706
2,10,2023-12-18 06:23:24.763797789,33.68940439026417
3,14,2023-12-18 06:23:24.769798989,32.02704922544656
3,8,2023-12-18 06:23:24.775800189,31.008095201309132
2,10,2023-12-18 06:23:24.781801390,23.71527552136558
1,14,2023-12-18 06:23:24.787802590,23.234756972276287
3,12,2023-12-18 06:23:24.793803790,47.865808790352915
2,12,2023-12-18 06:23:24.799804990,39.35277468248121
2,12,2023-12-18 06:23:24.805806191,31.506541620247393
3,12,2023-12-18 06:23:24.811807391,27.51258499766253
2,14,2023-12-18 06:23:24.817808591,48.117658374572116
1,8,2023-12-18 06:23:24.823809791,43.05673528055081
3,14,2023-12-18 06:23:24.829810991,32.16643974485375
3,12,2023-12-18 06:23:24.835812192,40.783612657334984
3,8,2023-12-18 06:23:24.841813392,47.23735981343538
1,14,2023-12-18 06:23:24.847814592,20.16714078797761
2,8,2023-12-18 06:23:24.853815792,35.529631697323495
1,8,2023-12-18 06:23:24.859816993,44.519887569314875
3,10,2023-12-18 06:23:24.865818193,38.79639450576626
2,10,2023-12-18 06:23:24.871819393,31.247265215524408
3,10,2023-12-18 06:23:24.877820593,45.852357394118364
3,12,2023-12-18 06:23:24.883821794,39.421739253449616
1,8,2023-12-18 06:23:24.889822994,29.279488458924515
